ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
8096899,1,0.6112827,0.509867,-5.305,0.01619659,C4orf32,chromosome 4 open reading frame 32
8045887,1,0.6112963,-0.5098474,-5.305,-0.03064356,OR7E37P///OR7E35P///MGC72080///OR7E5P///DAPL1///OR7E24///OR7E47P///OR7E12P///OR7E14P,olfactory receptor family 7 subfamily E member 37 pseudogene///olfactory receptor family 7 subfamily E member 35 pseudogene///MGC72080 pseudogene///olfactory receptor family 7 subfamily E member 5 pseudogene///death associated protein like 1///olfactory receptor family 7 subfamily E member 24///olfactory receptor family 7 subfamily E member 47 pseudogene///olfactory receptor family 7 subfamily E member 12 pseudogene///olfactory receptor family 7 subfamily E member 14 pseudogene
7927071,1,0.6113092,-0.5098289,-5.306,-0.03164837,ZNF37A,zinc finger protein 37A
7980024,1,0.6114086,0.5096865,-5.306,0.03098913,HEATR4,HEAT repeat containing 4
8038815,1,0.6115138,0.5095359,-5.306,0.02290334,LIM2,lens intrinsic membrane protein 2
8115355,1,0.6115644,0.5094634,-5.306,0.02858859,GLRA1,glycine receptor alpha 1
8126244,1,0.6115724,0.509452,-5.306,0.02618901,LRFN2,leucine rich repeat and fibronectin type III domain containing 2
7938396,1,0.6116299,0.5093697,-5.306,0.02690335,AMPD3,adenosine monophosphate deaminase 3
8110253,1,0.61163,-0.5093694,-5.306,-0.02439128,ZNF346,zinc finger protein 346
7900639,1,0.6116383,0.5093576,-5.306,0.03278361,CFAP57,cilia and flagella associated protein 57
7970737,1,0.6116433,0.5093504,-5.306,0.02651086,FLT3,fms related tyrosine kinase 3
8097507,1,0.6116682,-0.5093148,-5.306,-0.03651274,RAB33B,"RAB33B, member RAS oncogene family"
7905131,1,0.6116845,0.5092914,-5.306,0.02223606,CA14,carbonic anhydrase 14
7945162,1,0.6117231,0.5092361,-5.306,0.01854375,BARX2,BARX homeobox 2
7948679,1,0.6117384,0.5092142,-5.306,0.0186237,EEF1G,eukaryotic translation elongation factor 1 gamma
8005202,1,0.6117546,-0.5091911,-5.306,-0.06167351,SNORD49A,"small nucleolar RNA, C/D box 49A"
7925759,1,0.611767,-0.5091732,-5.306,-0.05691725,OR2T27,olfactory receptor family 2 subfamily T member 27
8056812,1,0.6117979,-0.509129,-5.306,-0.02641956,OLA1,Obg-like ATPase 1
8159235,1,0.6118128,0.5091076,-5.306,0.02024434,LOC401557,uncharacterized LOC401557
8065710,1,0.6118849,-0.5090044,-5.306,-0.01788031,E2F1,E2F transcription factor 1
7960201,1,0.6119188,0.5089558,-5.306,0.02355645,SLC6A13,solute carrier family 6 member 13
8055323,1,0.6119251,0.5089469,-5.306,0.03328134,NCKAP5,NCK associated protein 5
7901466,1,0.6119926,0.5088502,-5.306,0.03176201,FAM159A,family with sequence similarity 159 member A
8141872,1,0.6120331,0.5087922,-5.306,0.03210439,NAPEPLD,N-acyl phosphatidylethanolamine phospholipase D
8044353,1,0.6120384,-0.5087846,-5.306,-0.02375857,ACOXL,acyl-CoA oxidase-like
8003089,1,0.6120604,-0.5087531,-5.306,-0.02527264,MBTPS1,"membrane bound transcription factor peptidase, site 1"
7902269,1,0.6121104,-0.5086816,-5.306,-0.02168449,SRSF11,serine and arginine rich splicing factor 11
8038716,1,0.6121146,0.5086756,-5.306,0.03094119,KLK9,kallikrein related peptidase 9
